salary,salary25,salary50,salary75,sampleCount,isShowSalary,salaryThousand50,salaryThousand,originSampleCount,originTotalSampleCount,analyzeCode,desc,jobCount,jobUrl,job_code,salary_type
48168.332,37000.0,45000.0,51760.0,0.0,False,45.0,48.0,12.0,71.0,1,1年以下,60,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002013,月薪
49304.855,38000.0,44400.0,58000.0,28.0,True,44.0,49.0,28.0,71.0,2,1~3年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002013,月薪
59554.547,37400.0,50000.0,53500.0,11.0,True,50.0,59.0,11.0,71.0,3,3~5年,15,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002013,月薪
41318.184,34350.0,40000.0,45000.0,0.0,False,40.0,41.0,11.0,71.0,4,5~10年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002013,月薪
53477.777,37500.0,46250.0,57500.0,9.0,False,46.0,53.0,9.0,71.0,5,10年以上,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002013,月薪
42508.77,37500.0,41500.0,45000.0,0.0,False,41.0,42.0,26.0,141.0,1,1年以下,258,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002014,月薪
41921.508,37892.5,40630.0,44500.0,61.0,True,40.0,41.0,61.0,141.0,2,1~3年,159,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002014,月薪
45018.633,38333.5,41500.0,48475.0,30.0,True,41.0,45.0,30.0,141.0,3,3~5年,29,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002014,月薪
46995.367,38500.0,45949.0,50000.0,19.0,True,45.0,46.0,19.0,141.0,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002014,月薪
46400.0,35000.0,44000.0,48500.0,5.0,False,44.0,46.0,5.0,141.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002014,月薪
548525.4,461740.06,574615.6,630000.0,0.0,False,41.0,42.0,26.0,141.0,1,1年以下,258,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002014,年薪
540947.5,466572.94,562569.44,623000.0,61.0,True,40.0,41.0,61.0,141.0,2,1~3年,159,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002014,年薪
580912.2,472003.0,574615.6,678650.0,30.0,True,41.0,45.0,30.0,141.0,3,3~5年,29,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002014,年薪
606419.6,474053.12,636217.2,700000.0,19.0,True,45.0,46.0,19.0,141.0,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002014,年薪
598737.1,430957.4,609231.0,679000.0,5.0,False,44.0,46.0,5.0,141.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002014&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002014,年薪
621555.4,455583.53,623077.1,724640.0,0.0,False,45.0,48.0,12.0,71.0,1,1年以下,60,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002013,年薪
636220.8,467896.6,614769.44,812000.0,28.0,True,44.0,49.0,28.0,71.0,2,1~3年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002013,年薪
768481.0,460508.75,692307.94,749000.0,11.0,True,50.0,59.0,11.0,71.0,3,3~5年,15,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002013,年薪
533162.3,422953.9,553846.4,630000.0,0.0,False,40.0,41.0,11.0,71.0,4,5~10年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002013,年薪
690067.44,461740.06,640384.9,805000.0,9.0,False,46.0,53.0,9.0,71.0,5,10年以上,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002013&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002013,年薪
34300.0,28750.0,31000.0,34500.0,11.0,True,31.0,34.0,11.0,83.0,1,1年以下,111,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002015,月薪
34535.137,32000.0,33000.0,37000.0,37.0,True,33.0,34.0,37.0,83.0,2,1~3年,22,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002015,月薪
38471.43,33750.0,38050.0,42000.0,21.0,True,38.0,38.0,21.0,83.0,3,3~5年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002015,月薪
39625.0,35000.0,40000.0,43500.0,12.0,True,40.0,39.0,12.0,83.0,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002015,月薪
40500.0,NaN,40500.0,40500.0,2.0,False,40.0,40.0,2.0,83.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002015,月薪
442600.94,354000.72,429230.94,483000.0,11.0,True,31.0,34.0,11.0,83.0,1,1年以下,111,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2015002015,年薪
445635.1,394018.2,456923.25,518000.0,37.0,True,33.0,34.0,37.0,83.0,2,1~3年,22,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2015002015,年薪
496428.28,415566.06,526846.4,588000.0,21.0,True,38.0,38.0,21.0,83.0,3,3~5年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2015002015,年薪
511313.75,430957.4,553846.4,609000.0,12.0,True,40.0,39.0,12.0,83.0,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2015002015,年薪
522604.6,NaN,560769.44,567000.0,2.0,False,40.0,40.0,2.0,83.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2015002015&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2015002015,年薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001000,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001000,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001000,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001000,年薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001000,年薪
,,,,,,,,,,1,1年以下,36,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001001,年薪
,,,,,,,,,,2,1~3年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001001,年薪
,,,,,,,,,,3,3~5年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001001,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001001,年薪
819030.0,626678.4,823866.0,920319.75,5.0,False,61.0,61.0,5.0,5.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001001,年薪
,,,,,,,,,,1,1年以下,36,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001001,月薪
,,,,,,,,,,2,1~3年,11,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001001,月薪
,,,,,,,,,,3,3~5年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001001,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001001,月薪
61374.4,46400.0,61000.0,68005.0,5.0,False,61.0,61.0,5.0,5.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001001,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001002,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001002,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001002,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001002,月薪
89000.0,NaN,NaN,NaN,1.0,False,0.0,89.0,1.0,1.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001002,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001002,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001002,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001002,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001002,年薪
1187688.5,NaN,NaN,NaN,1.0,False,0.0,89.0,1.0,1.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001002,年薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001000,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001000,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001000,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001000,月薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001000,月薪
,,,,,,,,,,1,1年以下,8,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001003,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001003,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001003,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001003,月薪
58600.0,48500.0,58000.0,60500.0,6.0,False,58.0,58.0,6.0,6.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001003,月薪
,,,,,,,,,,1,1年以下,8,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001003,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001003,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001003,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001003,年薪
782006.2,655041.0,783348.0,818753.7,6.0,False,58.0,58.0,6.0,6.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001003,年薪
,,,,,,,,,,1,1年以下,113,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001004,月薪
51404.39,40150.0,53500.0,61950.0,18.0,True,53.0,51.0,18.0,95.0,2,1~3年,26,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001004,月薪
57471.793,47906.5,58000.0,65000.0,24.0,True,58.0,57.0,24.0,95.0,3,3~5年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001004,月薪
58966.84,44500.0,60000.0,66500.0,31.0,True,60.0,58.0,31.0,95.0,4,5~10年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001004,月薪
60731.227,44000.0,59500.0,70000.0,0.0,False,59.0,60.0,22.0,95.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001004,月薪
,,,,,,,,,,1,1年以下,113,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001004,年薪
685982.1,542265.9,722571.0,838376.75,18.0,True,53.0,51.0,18.0,95.0,2,1~3年,26,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001004,年薪
766950.44,647025.2,783348.0,879652.75,24.0,True,58.0,57.0,24.0,95.0,3,3~5年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001004,年薪
786901.56,601017.0,810360.0,899952.44,31.0,True,60.0,58.0,31.0,95.0,4,5~10年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001004,年薪
810447.0,594264.0,803607.0,947318.4,0.0,False,59.0,60.0,22.0,95.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001004,年薪
,,,,,,,,,,1,1年以下,26,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001005,月薪
,,,,,,,,,,2,1~3年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001005,月薪
,,,,,,,,,,3,3~5年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001005,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001005,月薪
80350.0,74200.0,84000.0,86500.0,4.0,False,84.0,80.0,4.0,4.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001005,月薪
,,,,,,,,,,1,1年以下,26,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001005,年薪
,,,,,,,,,,2,1~3年,4,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001005,年薪
,,,,,,,,,,3,3~5年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001005,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001005,年薪
1072255.9,1002145.2,1134504.0,1170614.8,4.0,False,84.0,80.0,4.0,4.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001005,年薪
,,,,,,,,,,1,1年以下,41,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001006,月薪
,,,,,,,,,,2,1~3年,17,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001006,月薪
,,,,,,,,,,3,3~5年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001006,月薪
,,,,,,,,,,4,5~10年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001006,月薪
56000.0,NaN,56000.0,56000.0,2.0,False,56.0,56.0,2.0,2.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001006,月薪
,,,,,,,,,,1,1年以下,41,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001006,年薪
,,,,,,,,,,2,1~3年,17,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001006,年薪
,,,,,,,,,,3,3~5年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001006,年薪
,,,,,,,,,,4,5~10年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001006,年薪
747309.6,NaN,756336.0,757854.7,2.0,False,56.0,56.0,2.0,2.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001006&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001006,年薪
,,,,,,,,,,1,1年以下,119,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001007,月薪
49894.94,40000.0,45892.0,56500.0,17.0,True,45.0,49.0,17.0,53.0,2,1~3年,48,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001007,月薪
,,,,,,,,,,3,3~5年,25,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001007,月薪
59038.46,44000.0,52500.0,72500.0,26.0,True,52.0,59.0,26.0,53.0,4,5~10年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001007,月薪
65838.0,41665.0,62000.0,70000.0,10.0,True,62.0,65.0,10.0,53.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001007,月薪
,,,,,,,,,,1,1年以下,47,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001008,月薪
,,,,,,,,,,2,1~3年,33,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001008,月薪
,,,,,,,,,,3,3~5年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001008,月薪
,,,,,,,,,,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001008,月薪
59562.5,43250.0,56000.0,77500.0,8.0,False,56.0,59.0,8.0,8.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001008,月薪
,,,,,,,,,,1,1年以下,47,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001008,年薪
,,,,,,,,,,2,1~3年,33,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001008,年薪
,,,,,,,,,,3,3~5年,9,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001008,年薪
,,,,,,,,,,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001008,年薪
794850.56,584134.5,756336.0,1048816.8,8.0,False,56.0,59.0,8.0,8.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001008&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001008,年薪
,,,,,,,,,,1,1年以下,16,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001009,月薪
,,,,,,,,,,2,1~3年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001009,月薪
,,,,,,,,,,3,3~5年,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001009,月薪
,,,,,,,,,,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001009,月薪
56166.668,41000.0,55000.0,65000.0,6.0,False,55.0,56.0,6.0,6.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001009,月薪
,,,,,,,,,,1,1年以下,119,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001007,年薪
665838.75,540240.0,619817.3,764621.25,17.0,True,45.0,49.0,17.0,53.0,2,1~3年,48,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001007,年薪
,,,,,,,,,,3,3~5年,25,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001007,年薪
787857.4,594264.0,709065.0,981151.1,26.0,True,52.0,59.0,26.0,53.0,4,5~10年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001007,年薪
878595.94,562727.5,837372.0,947318.4,10.0,True,62.0,65.0,10.0,53.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001007&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001007,年薪
,,,,,,,,,,1,1年以下,16,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001009,年薪
,,,,,,,,,,2,1~3年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001009,年薪
,,,,,,,,,,3,3~5年,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001009,年薪
,,,,,,,,,,4,5~10年,3,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001009,年薪
749533.8,553746.0,742830.0,879652.75,6.0,False,55.0,56.0,6.0,6.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001009&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2016001009,年薪
,,,,,,,,,,1,1年以下,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001010&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2016001010,月薪
,,,,,,,,,,2,1~3年,17,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001010&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2016001010,月薪
,,,,,,,,,,3,3~5年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001010&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2016001010,月薪
,,,,,,,,,,4,5~10年,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2016001010&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2016001010,月薪
